job_title,required_skills,experience,min_experience,max_experience,skills_list
Data Scientist,"Python, SQL, Machine Learning, Pandas, dog, group",0-2 years,0,2,"['python', 'sql', 'machine learning', 'pandas', 'dog', 'group']"
Frontend Developer,"JavaScript, React, HTML/CSS, beat, test",3-4 years,3,4,"['javascript', 'react', 'html/css', 'beat', 'test']"
Frontend Developer,"JavaScript, React, HTML/CSS, letter, anything",2-10 years,2,10,"['javascript', 'react', 'html/css', 'letter', 'anything']"
Frontend Developer,"JavaScript, React, HTML/CSS, view, focus",4-5 years,4,5,"['javascript', 'react', 'html/css', 'view', 'focus']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, themselves, travel",4-9 years,4,9,"['python', 'sql', 'machine learning', 'pandas', 'themselves', 'travel']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, side, station",2-4 years,2,4,"['python', 'sql', 'machine learning', 'pandas', 'side', 'station']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, long, positive",2-7 years,2,7,"['python', 'sql', 'machine learning', 'pandas', 'long', 'positive']"
Frontend Developer,"JavaScript, React, HTML/CSS, safe, eye",2-2 years,2,2,"['javascript', 'react', 'html/css', 'safe', 'eye']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, should, or",1-7 years,1,7,"['python', 'sql', 'machine learning', 'pandas', 'should', 'or']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, western, happen",2-4 years,2,4,"['python', 'sql', 'machine learning', 'pandas', 'western', 'happen']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, much, story",5-6 years,5,6,"['python', 'sql', 'machine learning', 'pandas', 'much', 'story']"
DevOps Engineer,"AWS, Docker, Kubernetes, yourself, could",3-7 years,3,7,"['aws', 'docker', 'kubernetes', 'yourself', 'could']"
DevOps Engineer,"AWS, Docker, Kubernetes, economy, would",3-10 years,3,10,"['aws', 'docker', 'kubernetes', 'economy', 'would']"
Frontend Developer,"JavaScript, React, HTML/CSS, vote, score",0-8 years,0,8,"['javascript', 'react', 'html/css', 'vote', 'score']"
DevOps Engineer,"AWS, Docker, Kubernetes, possible, nature",1-2 years,1,2,"['aws', 'docker', 'kubernetes', 'possible', 'nature']"
Frontend Developer,"JavaScript, React, HTML/CSS, maintain, believe",1-3 years,1,3,"['javascript', 'react', 'html/css', 'maintain', 'believe']"
DevOps Engineer,"AWS, Docker, Kubernetes, very, card",1-6 years,1,6,"['aws', 'docker', 'kubernetes', 'very', 'card']"
Frontend Developer,"JavaScript, React, HTML/CSS, question, whole",5-6 years,5,6,"['javascript', 'react', 'html/css', 'question', 'whole']"
DevOps Engineer,"AWS, Docker, Kubernetes, set, protect",2-4 years,2,4,"['aws', 'docker', 'kubernetes', 'set', 'protect']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, door, data",2-10 years,2,10,"['python', 'sql', 'machine learning', 'pandas', 'door', 'data']"
DevOps Engineer,"AWS, Docker, Kubernetes, audience, though",2-9 years,2,9,"['aws', 'docker', 'kubernetes', 'audience', 'though']"
DevOps Engineer,"AWS, Docker, Kubernetes, this, campaign",3-4 years,3,4,"['aws', 'docker', 'kubernetes', 'this', 'campaign']"
Frontend Developer,"JavaScript, React, HTML/CSS, image, need",1-5 years,1,5,"['javascript', 'react', 'html/css', 'image', 'need']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, table, something",5-2 years,5,2,"['python', 'sql', 'machine learning', 'pandas', 'table', 'something']"
Frontend Developer,"JavaScript, React, HTML/CSS, piece, entire",1-4 years,1,4,"['javascript', 'react', 'html/css', 'piece', 'entire']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, southern, true",3-4 years,3,4,"['python', 'sql', 'machine learning', 'pandas', 'southern', 'true']"
Frontend Developer,"JavaScript, React, HTML/CSS, Congress, assume",4-4 years,4,4,"['javascript', 'react', 'html/css', 'congress', 'assume']"
Frontend Developer,"JavaScript, React, HTML/CSS, my, head",1-2 years,1,2,"['javascript', 'react', 'html/css', 'my', 'head']"
DevOps Engineer,"AWS, Docker, Kubernetes, including, occur",2-3 years,2,3,"['aws', 'docker', 'kubernetes', 'including', 'occur']"
DevOps Engineer,"AWS, Docker, Kubernetes, fall, great",3-5 years,3,5,"['aws', 'docker', 'kubernetes', 'fall', 'great']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, degree, base",3-7 years,3,7,"['python', 'sql', 'machine learning', 'pandas', 'degree', 'base']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, necessary, claim",1-8 years,1,8,"['python', 'sql', 'machine learning', 'pandas', 'necessary', 'claim']"
DevOps Engineer,"AWS, Docker, Kubernetes, media, since",2-10 years,2,10,"['aws', 'docker', 'kubernetes', 'media', 'since']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, thousand, drug",4-7 years,4,7,"['python', 'sql', 'machine learning', 'pandas', 'thousand', 'drug']"
Frontend Developer,"JavaScript, React, HTML/CSS, pretty, form",3-7 years,3,7,"['javascript', 'react', 'html/css', 'pretty', 'form']"
Frontend Developer,"JavaScript, React, HTML/CSS, western, likely",0-2 years,0,2,"['javascript', 'react', 'html/css', 'western', 'likely']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, cut, rest",3-2 years,3,2,"['python', 'sql', 'machine learning', 'pandas', 'cut', 'rest']"
Frontend Developer,"JavaScript, React, HTML/CSS, court, believe",1-3 years,1,3,"['javascript', 'react', 'html/css', 'court', 'believe']"
DevOps Engineer,"AWS, Docker, Kubernetes, happen, involve",4-5 years,4,5,"['aws', 'docker', 'kubernetes', 'happen', 'involve']"
Frontend Developer,"JavaScript, React, HTML/CSS, them, learn",4-6 years,4,6,"['javascript', 'react', 'html/css', 'them', 'learn']"
Frontend Developer,"JavaScript, React, HTML/CSS, garden, avoid",3-5 years,3,5,"['javascript', 'react', 'html/css', 'garden', 'avoid']"
DevOps Engineer,"AWS, Docker, Kubernetes, avoid, in",5-5 years,5,5,"['aws', 'docker', 'kubernetes', 'avoid', 'in']"
Frontend Developer,"JavaScript, React, HTML/CSS, town, condition",4-9 years,4,9,"['javascript', 'react', 'html/css', 'town', 'condition']"
DevOps Engineer,"AWS, Docker, Kubernetes, to, conference",5-2 years,5,2,"['aws', 'docker', 'kubernetes', 'to', 'conference']"
Frontend Developer,"JavaScript, React, HTML/CSS, discuss, their",4-2 years,4,2,"['javascript', 'react', 'html/css', 'discuss', 'their']"
DevOps Engineer,"AWS, Docker, Kubernetes, race, successful",5-4 years,5,4,"['aws', 'docker', 'kubernetes', 'race', 'successful']"
DevOps Engineer,"AWS, Docker, Kubernetes, we, Mr",3-5 years,3,5,"['aws', 'docker', 'kubernetes', 'we', 'mr']"
Frontend Developer,"JavaScript, React, HTML/CSS, degree, present",5-8 years,5,8,"['javascript', 'react', 'html/css', 'degree', 'present']"
DevOps Engineer,"AWS, Docker, Kubernetes, employee, point",4-9 years,4,9,"['aws', 'docker', 'kubernetes', 'employee', 'point']"
DevOps Engineer,"AWS, Docker, Kubernetes, word, certainly",1-5 years,1,5,"['aws', 'docker', 'kubernetes', 'word', 'certainly']"
Frontend Developer,"JavaScript, React, HTML/CSS, pass, trial",2-9 years,2,9,"['javascript', 'react', 'html/css', 'pass', 'trial']"
DevOps Engineer,"AWS, Docker, Kubernetes, air, type",3-2 years,3,2,"['aws', 'docker', 'kubernetes', 'air', 'type']"
Frontend Developer,"JavaScript, React, HTML/CSS, often, reality",5-4 years,5,4,"['javascript', 'react', 'html/css', 'often', 'reality']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, different, eat",2-6 years,2,6,"['python', 'sql', 'machine learning', 'pandas', 'different', 'eat']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, set, kitchen",2-6 years,2,6,"['python', 'sql', 'machine learning', 'pandas', 'set', 'kitchen']"
DevOps Engineer,"AWS, Docker, Kubernetes, little, including",4-8 years,4,8,"['aws', 'docker', 'kubernetes', 'little', 'including']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, pressure, her",0-2 years,0,2,"['python', 'sql', 'machine learning', 'pandas', 'pressure', 'her']"
Frontend Developer,"JavaScript, React, HTML/CSS, current, expect",0-2 years,0,2,"['javascript', 'react', 'html/css', 'current', 'expect']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, fund, material",3-3 years,3,3,"['python', 'sql', 'machine learning', 'pandas', 'fund', 'material']"
DevOps Engineer,"AWS, Docker, Kubernetes, trade, under",4-4 years,4,4,"['aws', 'docker', 'kubernetes', 'trade', 'under']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, baby, little",3-6 years,3,6,"['python', 'sql', 'machine learning', 'pandas', 'baby', 'little']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, really, process",3-3 years,3,3,"['python', 'sql', 'machine learning', 'pandas', 'really', 'process']"
DevOps Engineer,"AWS, Docker, Kubernetes, anyone, something",5-3 years,5,3,"['aws', 'docker', 'kubernetes', 'anyone', 'something']"
Frontend Developer,"JavaScript, React, HTML/CSS, drug, moment",1-3 years,1,3,"['javascript', 'react', 'html/css', 'drug', 'moment']"
DevOps Engineer,"AWS, Docker, Kubernetes, enter, discover",1-5 years,1,5,"['aws', 'docker', 'kubernetes', 'enter', 'discover']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, total, heart",2-3 years,2,3,"['python', 'sql', 'machine learning', 'pandas', 'total', 'heart']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, food, need",2-8 years,2,8,"['python', 'sql', 'machine learning', 'pandas', 'food', 'need']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, plan, movie",2-2 years,2,2,"['python', 'sql', 'machine learning', 'pandas', 'plan', 'movie']"
Frontend Developer,"JavaScript, React, HTML/CSS, adult, air",2-4 years,2,4,"['javascript', 'react', 'html/css', 'adult', 'air']"
Frontend Developer,"JavaScript, React, HTML/CSS, focus, keep",2-3 years,2,3,"['javascript', 'react', 'html/css', 'focus', 'keep']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, paper, wide",2-9 years,2,9,"['python', 'sql', 'machine learning', 'pandas', 'paper', 'wide']"
DevOps Engineer,"AWS, Docker, Kubernetes, letter, just",0-9 years,0,9,"['aws', 'docker', 'kubernetes', 'letter', 'just']"
DevOps Engineer,"AWS, Docker, Kubernetes, soon, remember",1-4 years,1,4,"['aws', 'docker', 'kubernetes', 'soon', 'remember']"
DevOps Engineer,"AWS, Docker, Kubernetes, share, doctor",5-4 years,5,4,"['aws', 'docker', 'kubernetes', 'share', 'doctor']"
Frontend Developer,"JavaScript, React, HTML/CSS, its, audience",4-3 years,4,3,"['javascript', 'react', 'html/css', 'its', 'audience']"
Frontend Developer,"JavaScript, React, HTML/CSS, gun, family",3-3 years,3,3,"['javascript', 'react', 'html/css', 'gun', 'family']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, success, apply",5-2 years,5,2,"['python', 'sql', 'machine learning', 'pandas', 'success', 'apply']"
Frontend Developer,"JavaScript, React, HTML/CSS, how, power",3-4 years,3,4,"['javascript', 'react', 'html/css', 'how', 'power']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, election, yeah",2-6 years,2,6,"['python', 'sql', 'machine learning', 'pandas', 'election', 'yeah']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, teach, impact",5-10 years,5,10,"['python', 'sql', 'machine learning', 'pandas', 'teach', 'impact']"
Frontend Developer,"JavaScript, React, HTML/CSS, great, poor",4-8 years,4,8,"['javascript', 'react', 'html/css', 'great', 'poor']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, thought, television",0-10 years,0,10,"['python', 'sql', 'machine learning', 'pandas', 'thought', 'television']"
Frontend Developer,"JavaScript, React, HTML/CSS, enough, middle",1-7 years,1,7,"['javascript', 'react', 'html/css', 'enough', 'middle']"
DevOps Engineer,"AWS, Docker, Kubernetes, would, religious",1-8 years,1,8,"['aws', 'docker', 'kubernetes', 'would', 'religious']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, under, someone",4-8 years,4,8,"['python', 'sql', 'machine learning', 'pandas', 'under', 'someone']"
DevOps Engineer,"AWS, Docker, Kubernetes, thought, prevent",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'thought', 'prevent']"
Frontend Developer,"JavaScript, React, HTML/CSS, item, debate",1-4 years,1,4,"['javascript', 'react', 'html/css', 'item', 'debate']"
DevOps Engineer,"AWS, Docker, Kubernetes, attack, into",4-2 years,4,2,"['aws', 'docker', 'kubernetes', 'attack', 'into']"
DevOps Engineer,"AWS, Docker, Kubernetes, war, throughout",5-4 years,5,4,"['aws', 'docker', 'kubernetes', 'war', 'throughout']"
Frontend Developer,"JavaScript, React, HTML/CSS, and, practice",2-5 years,2,5,"['javascript', 'react', 'html/css', 'and', 'practice']"
DevOps Engineer,"AWS, Docker, Kubernetes, really, apply",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'really', 'apply']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, market, girl",4-2 years,4,2,"['python', 'sql', 'machine learning', 'pandas', 'market', 'girl']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, necessary, color",3-2 years,3,2,"['python', 'sql', 'machine learning', 'pandas', 'necessary', 'color']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, myself, soldier",1-10 years,1,10,"['python', 'sql', 'machine learning', 'pandas', 'myself', 'soldier']"
DevOps Engineer,"AWS, Docker, Kubernetes, go, newspaper",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'go', 'newspaper']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, other, two",3-10 years,3,10,"['python', 'sql', 'machine learning', 'pandas', 'other', 'two']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, house, night",0-10 years,0,10,"['python', 'sql', 'machine learning', 'pandas', 'house', 'night']"
DevOps Engineer,"AWS, Docker, Kubernetes, talk, feel",3-7 years,3,7,"['aws', 'docker', 'kubernetes', 'talk', 'feel']"
Frontend Developer,"JavaScript, React, HTML/CSS, commercial, success",0-4 years,0,4,"['javascript', 'react', 'html/css', 'commercial', 'success']"
DevOps Engineer,"AWS, Docker, Kubernetes, fine, relationship",0-6 years,0,6,"['aws', 'docker', 'kubernetes', 'fine', 'relationship']"
Frontend Developer,"JavaScript, React, HTML/CSS, traditional, left",3-10 years,3,10,"['javascript', 'react', 'html/css', 'traditional', 'left']"
Frontend Developer,"JavaScript, React, HTML/CSS, sea, reveal",5-10 years,5,10,"['javascript', 'react', 'html/css', 'sea', 'reveal']"
DevOps Engineer,"AWS, Docker, Kubernetes, science, little",5-5 years,5,5,"['aws', 'docker', 'kubernetes', 'science', 'little']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, both, friend",4-6 years,4,6,"['python', 'sql', 'machine learning', 'pandas', 'both', 'friend']"
Frontend Developer,"JavaScript, React, HTML/CSS, thought, serve",3-8 years,3,8,"['javascript', 'react', 'html/css', 'thought', 'serve']"
Frontend Developer,"JavaScript, React, HTML/CSS, think, cost",1-8 years,1,8,"['javascript', 'react', 'html/css', 'think', 'cost']"
DevOps Engineer,"AWS, Docker, Kubernetes, possible, economic",4-9 years,4,9,"['aws', 'docker', 'kubernetes', 'possible', 'economic']"
DevOps Engineer,"AWS, Docker, Kubernetes, these, force",4-8 years,4,8,"['aws', 'docker', 'kubernetes', 'these', 'force']"
DevOps Engineer,"AWS, Docker, Kubernetes, system, market",3-3 years,3,3,"['aws', 'docker', 'kubernetes', 'system', 'market']"
DevOps Engineer,"AWS, Docker, Kubernetes, evening, around",1-7 years,1,7,"['aws', 'docker', 'kubernetes', 'evening', 'around']"
Frontend Developer,"JavaScript, React, HTML/CSS, including, brother",2-8 years,2,8,"['javascript', 'react', 'html/css', 'including', 'brother']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, two, some",5-4 years,5,4,"['python', 'sql', 'machine learning', 'pandas', 'two', 'some']"
DevOps Engineer,"AWS, Docker, Kubernetes, effect, bar",4-9 years,4,9,"['aws', 'docker', 'kubernetes', 'effect', 'bar']"
DevOps Engineer,"AWS, Docker, Kubernetes, serve, table",2-10 years,2,10,"['aws', 'docker', 'kubernetes', 'serve', 'table']"
Frontend Developer,"JavaScript, React, HTML/CSS, economic, career",4-4 years,4,4,"['javascript', 'react', 'html/css', 'economic', 'career']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, important, foot",5-9 years,5,9,"['python', 'sql', 'machine learning', 'pandas', 'important', 'foot']"
DevOps Engineer,"AWS, Docker, Kubernetes, half, soldier",1-8 years,1,8,"['aws', 'docker', 'kubernetes', 'half', 'soldier']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, else, discover",3-10 years,3,10,"['python', 'sql', 'machine learning', 'pandas', 'else', 'discover']"
DevOps Engineer,"AWS, Docker, Kubernetes, commercial, turn",0-10 years,0,10,"['aws', 'docker', 'kubernetes', 'commercial', 'turn']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, different, can",0-7 years,0,7,"['python', 'sql', 'machine learning', 'pandas', 'different', 'can']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, walk, staff",3-10 years,3,10,"['python', 'sql', 'machine learning', 'pandas', 'walk', 'staff']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, already, do",0-10 years,0,10,"['python', 'sql', 'machine learning', 'pandas', 'already', 'do']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, than, nearly",2-6 years,2,6,"['python', 'sql', 'machine learning', 'pandas', 'than', 'nearly']"
Frontend Developer,"JavaScript, React, HTML/CSS, from, term",5-4 years,5,4,"['javascript', 'react', 'html/css', 'from', 'term']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, throw, executive",2-6 years,2,6,"['python', 'sql', 'machine learning', 'pandas', 'throw', 'executive']"
Frontend Developer,"JavaScript, React, HTML/CSS, catch, require",5-2 years,5,2,"['javascript', 'react', 'html/css', 'catch', 'require']"
DevOps Engineer,"AWS, Docker, Kubernetes, everyone, bit",4-5 years,4,5,"['aws', 'docker', 'kubernetes', 'everyone', 'bit']"
DevOps Engineer,"AWS, Docker, Kubernetes, several, movie",5-2 years,5,2,"['aws', 'docker', 'kubernetes', 'several', 'movie']"
Frontend Developer,"JavaScript, React, HTML/CSS, memory, score",1-3 years,1,3,"['javascript', 'react', 'html/css', 'memory', 'score']"
